永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社,永信旅行社
<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>,<< 團體銷售動態表 >>
"團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,","團體狀態：開團, 出發日期：2023/12/20至2026/12/20,",日期：2023/12/20,日期：2023/12/20
線別,出發日,團體代碼,團名,產品名稱,同業價,直客價,總機位,保留,報名,可售,收訂,訂金,班機,進出點,狀態,員工備註
東北亞,2024/02/04,NRT6CX60610204P,聯營PAK-日紳,東北藏王樹冰+溫泉美食六日CX6061(聯營團體),38900,42900,37,1,0,36,0,20000,CX450/CX451,NRT/NRT,可報名,
東北亞,2024/02/04,NRT06CX6061204P,聯營PAK-日紳,東北藏王樹冰+溫泉美食六日CX6061(聯營團體),38900,42900,37,19,0,18,0,20000,CX450/CX451,NRT/NRT,可報名,
東北亞,2024/02/04,NRT06JX8500204P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+飯豐戲雪樂園+賞梅六日JX8500(聯營團體),40900,44900,40,1,0,39,0,10000,JX804/JX805,NRT/NRT,可報名,
東北亞,2024/02/05,KMJ05JX6880205P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX688(熊熊),33900,36900,28,1,0,27,0,10000,JX846/JX847,KMJ/KMJ,可報名,
東北亞,2024/02/05,FUK05JX6880205P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX688(熊熊)(聯營團體),35900,38900,28,1,0,27,0,10000,JX846/JX847,KMJ/KMJ,可報名,
東北亞,2024/02/05,NGO05CX5300205P,聯營PAK-日紳,名古屋冰之溪谷名花點燈+新穗高纜車樹冰合掌村溫泉五日-CX530(聯營團體),31900,34900,36,33,0,3,0,10000,CX530/CX531,NGO/NGO,可報名,
東北亞,2024/02/05,SDJ05JX1231205P,聯營PAK-日紳,東北藏王樹冰+會津鐵道三晚溫泉5日JX1231(聯營團體),46900,50900,25,21,0,4,0,10000,JX862/JX863,SDJ/SDJ,可報名,
東北亞,2024/02/05,NRT06CX6061205P,聯營PAK-日紳,東北藏王樹冰+溫泉美食六日CX6061(聯營團體),38900,42900,37,36,1,0,1,20000,CX450/CX451,NRT/NRT,可報名,
東北亞,2024/02/05,NRT6CX60610205P,聯營PAK-日紳,東北藏王樹冰+溫泉美食六日CX6061(聯營團體),38900,42900,37,36,0,1,0,20000,CX450/CX451,NRT/NRT,可報名,
東北亞,2024/02/06,KIX05CX240206A,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,36000,38800,25,1,0,24,0,15000,CX564/CX565,OSA/OSA,可報名,
東北亞,2024/02/06,FUK05JX5990206P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX599,39900,43900,20,8,0,12,0,10000,JX840/JX841,FUK/FUK,可報名,
東北亞,2024/02/06,NGO05CX5300206P,聯營PAK-日紳,名古屋冰之溪谷名花點燈+新穗高纜車樹冰合掌村溫泉五日-CX530(聯營團體),38900,42900,34,32,0,2,0,10000,CX530/CX531,NGO/NGO,可報名,
東北亞,2024/02/06,SDJ05JX1289206P,聯營PAK-日紳,東北八甲田樹冰四晚溫泉美食五日遊-JX1289(聯營團體),56900,61900,28,19,0,9,0,10000,JX862/JX863,SDJ/SDJ,可報名,
東北亞,2024/02/06,NRT05JX1203206P,聯營PAK-日紳,東北藏王樹冰+溫泉美食五日JX1203(聯營團體),35900,38900,25,1,0,24,0,10000,JX800/JX801,NRT/NRT,可報名,
東北亞,2024/02/07,KIX05CX240207A,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,36000,38800,25,1,0,24,0,15000,CX564/CX565,OSA/OSA,可報名,
東北亞,2024/02/07,KMJ05JX6880207P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX688(熊熊)(聯營團體),48900,53900,28,10,0,18,0,10000,JX846/JX847,KMJ/KMJ,可報名,
東北亞,2024/02/07,FUK05JX6880207P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX688(熊熊)(聯營團體),56900,61900,28,1,0,27,0,10000,JX846/JX847,KMJ/KMJ,可報名,
東北亞,2024/02/07,FUK05BR1550207P,聯營PAK-日紳,九州熊好玩列車遊船門司秋芳洞+三大蟹吃到飽五日-BR155(聯營團體),47900,52900,32,14,0,18,0,10000,BR102/BR101,,可報名,
東北亞,2024/02/07,NRT05JX2060207P,聯營PAK-日紳,東北藏王樹冰+溫泉美食五日JX0206(聯營團體),56900,62900,25,25,0,0,0,20000,JX802/JX802,NRT/NRT,可報名,
東北亞,2024/02/07,KIX05BR6670207P,聯營團體-日紳,大阪迎新年環球影城+六甲山纜車玩雪+螃蟹海鮮和牛水酒無限五日-BR667,53900,58900,32,13,0,19,0,20000,BR132/BR131,OSA/OSA,可報名,
東北亞,2024/02/08,FUK05JX5990208P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX599,60900,65900,26,6,0,20,0,10000,JX840/JX841,FUK/FUK,可報名,
東北亞,2024/02/08,KIX05JX7460208P,聯營PAK-日紳,大阪迎新年環球影城+六甲山纜車玩雪+螃蟹海鮮和牛水酒無限五日-JX746,64900,69900,28,20,0,8,0,20000,JX820/JX821,OSA/OSA,可報名,
東北亞,2024/02/08,NRT05JX2060208P,聯營PAK-日紳,東北藏王樹冰+溫泉美食五日JX0206(聯營團體),59900,65900,25,1,0,24,0,20000,JX802/JX802,NRT/NRT,可報名,
東北亞,2024/02/08,NGO05JX9490208P,聯營PAK-日紳,星宇名古屋冰之溪谷名花點燈+新穗高纜車樹冰合掌村溫泉五日-JX949(聯營團體),63900,69900,26,16,0,10,0,10000,JX838/JX839,NGO/NGO,可報名,
東北亞,2024/02/09,HKD05JXO240209O,陳阿姨-外丟北海道,陳阿姨-外丟北海道,0,72888,20,0,12,8,12,,/,HKD/HKD,可報名,
東北亞,2024/02/09,KMJ05JX6880209P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX688(熊熊),55900,59900,28,1,0,27,0,10000,JX846/JX847,KMJ/KMJ,可報名,
東北亞,2024/02/09,FUK05JX6880209P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX688(熊熊)(聯營團體),67900,73900,28,1,0,27,0,10000,JX846/JX847,KMJ/KMJ,可報名,
東北亞,2024/02/09,HKD05JX3987209P,聯營PAK-日紳,北海道星光百萬夜景北斗星號玩雪+三大蟹吃到飽五日-JX3987(聯營團體),64900,69900,32,1,0,31,0,10000,/,HKD/HKD,可報名,
東北亞,2024/02/09,CTS05JX2310209P,聯營PAK-日紳,北海道破冰船+三大蟹吃到飽美食溫泉五日-JX231,79900,85900,25,11,0,14,0,10000,JX850/JX851,CTS/CTS,可報名,
東北亞,2024/02/09,SDJ05JX1230209P,聯營PAK-日紳,東北藏王樹冰+飯豐戲雪+會津鐵道四晚溫泉五日遊JX1230(聯營團體),82900,89900,28,1,0,27,0,10000,JX862/JX863,SDJ/SDJ,可報名,
東北亞,2024/02/10,ICN05KEH240210A,安妞韓國趣~南怡島 普羅旺斯村 小牛牧場 樂高樂園5天-KE,安妞韓國趣~ 南怡島 南山公園 普羅旺斯村 小牛牧場 樂高樂園 兩晚五星飯店 5天(KE),48500,50500,20,1,0,19,0,10000,KE186/KE187,SEL/SEL,可報名,
東北亞,2024/02/10,ICN05KEB240210A,慶新年～安妞首爾~臨津閣 葡萄酒莊 樂天世界 5天-KE,慶新年～安妞首爾~臨津閣、山葡萄酒莊DIY、普羅旺斯村、樂天世界+樂天塔、景福宮韓服體驗5天(KE),41900,43900,20,1,0,19,0,10000,KE186/KE187,SEL/SEL,可報名,
東北亞,2024/02/10,ICN05KEE240210A,慶新年~安妞韓國趣~ 雪嶽山、景福宮、北村韓屋村5天(KE),慶新年~安妞韓國趣~ 雪嶽山國立公園、景福宮、北村韓屋村5天(KE),47900,49900,20,1,0,19,0,10000,KE186/KE187,SEL/SEL,可報名,
東北亞,2024/02/10,ICN05KED240210A,慶新年～安妞韓國趣~雪嶽山、ARTE MUSEUM、印章5天,慶新年～安妞韓國趣~雪嶽山國立公園、江陵船橋莊、ARTE MUSEUM、個人韓文印章DIY、昌德宮 5天,47500,49500,20,1,0,19,0,10000,KE186/KE187,SEL/SEL,可報名,
東北亞,2024/02/10,ICN05KEF240210A,慶新年~安妞韓國趣~滑雪 採果 印章 好客空間 南山5天,慶新年~ 安妞韓國趣~歡樂滑雪體驗、採果樂、個人韓文印章DIY、好客空間、南山公園+八角亭+愛情鎖牆 5天(KE),46900,48900,20,1,0,19,0,10000,KE186/KE187,SEL/SEL,可報名,
東北亞,2024/02/10,SDJ05JX1230210P,聯營PAK-日紳,東北藏王樹冰+飯豐戲雪+會津鐵道四晚溫泉五日遊JX1230(聯營團體),82900,89900,28,1,0,27,0,10000,JX862/JX863,SDJ/SDJ,可報名,
東北亞,2024/02/11,CTS05CIS240211A,日本雪團,日本雪團,0,0,10,0,4,6,4,,/,CTS/CTS,可報名,
東北亞,2024/02/11,TYO05CIS240211A,日本雪團,日本雪團,0,0,20,0,19,1,19,,/,TYO/TYO,可報名,
東北亞,2024/02/11,CTS08CIS240211A,日本雪團,日本雪團,0,0,10,0,8,2,8,,/,CTS/CTS,可報名,
東北亞,2024/02/11,ICN05KEH240211A,安妞韓國趣~南怡島 普羅旺斯村 小牛牧場 樂高樂園5天-KE,安妞韓國趣~ 南怡島 南山公園 普羅旺斯村 小牛牧場 樂高樂園 兩晚五星飯店 5天(KE),46500,48500,20,1,0,19,0,10000,KE186/KE187,SEL/SEL,可報名,
東北亞,2024/02/11,ICN05KEB240211A,慶新年～安妞首爾~臨津閣 葡萄酒莊 樂天世界 5天-KE,慶新年～安妞首爾~臨津閣、山葡萄酒莊DIY、普羅旺斯村、樂天世界+樂天塔、景福宮韓服體驗5天(KE),39900,41900,20,1,0,19,0,10000,KE186/KE187,SEL/SEL,可報名,
東北亞,2024/02/11,ICN05KEE240211A,慶新年~安妞韓國趣~ 雪嶽山、景福宮、北村韓屋村5天(KE),慶新年~安妞韓國趣~ 雪嶽山國立公園、景福宮、北村韓屋村5天(KE),45900,47900,20,1,0,19,0,10000,KE186/KE187,SEL/SEL,可報名,
東北亞,2024/02/11,ICN05KED240211A,慶新年～安妞韓國趣~雪嶽山、ARTE MUSEUM、印章5天,慶新年～安妞韓國趣~雪嶽山國立公園、江陵船橋莊、ARTE MUSEUM、個人韓文印章DIY、昌德宮 5天,45500,47500,20,1,0,19,0,10000,KE186/KE187,SEL/SEL,可報名,
東北亞,2024/02/11,ICN05KEF240211A,慶新年~安妞韓國趣~滑雪 採果 印章 好客空間 南山5天,慶新年~ 安妞韓國趣~歡樂滑雪體驗、採果樂、個人韓文印章DIY、好客空間、南山公園+八角亭+愛情鎖牆 5天(KE),44900,46900,20,1,0,19,0,10000,KE186/KE187,SEL/SEL,可報名,
東北亞,2024/02/11,CTS05JX2310211P,聯營PAK-日紳,北海道破冰船+三大蟹吃到飽美食溫泉五日-JX231,73900,79900,25,8,0,17,0,10000,JX850/JX851,CTS/CTS,可報名,
東北亞,2024/02/11,SDJ05JX1230211P,聯營PAK-日紳,東北藏王樹冰+飯豐戲雪+會津鐵道四晚溫泉五日遊JX1230(聯營團體),82900,89900,28,1,0,27,0,10000,JX862/JX863,SDJ/SDJ,可報名,
東北亞,2024/02/11,NGO05JX9490211P,聯營PAK-日紳,星宇名古屋冰之溪谷名花點燈+新穗高纜車樹冰合掌村溫泉五日-JX949(聯營團體),48900,53900,28,28,0,0,0,10000,JX838/JX839,NGO/NGO,可報名,
東北亞,2024/02/12,KMJ05JX6880212P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX688(熊熊),39900,43900,28,17,0,11,0,10000,JX846/JX847,KMJ/KMJ,可報名,
東北亞,2024/02/12,FUK05JX6880212P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX688(熊熊)(聯營團體),45900,49900,28,1,0,27,0,10000,JX846/JX847,KMJ/KMJ,可報名,
東北亞,2024/02/12,KIX05JX7460212P,聯營PAK-日紳,大阪迎新年環球影城+六甲山纜車玩雪+螃蟹海鮮和牛水酒無限五日-JX746,38900,42900,28,28,0,0,0,20000,JX820/JX821,OSA/OSA,可報名,
東北亞,2024/02/13,KIX05CX240213A,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,36000,38800,25,1,0,24,0,15000,CX564/CX565,OSA/OSA,可報名,
東北亞,2024/02/13,FUK05JX5990213P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX599,39900,42900,26,24,0,2,0,10000,JX840/JX841,FUK/FUK,可報名,
東北亞,2024/02/13,KMJ05JX6880213P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX688(熊熊),38900,41900,28,27,0,1,0,10000,JX846/JX847,KMJ/KMJ,可報名,
東北亞,2024/02/13,FUK05JX6880213P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX688(熊熊)(聯營團體),35900,38900,28,1,0,27,0,10000,JX846/JX847,KMJ/KMJ,可報名,
東北亞,2024/02/13,CTS05BR3420213P,聯營PAK-日紳,北海道破冰船+三大蟹吃到飽美食溫泉五日-BR342(聯營團體),53900,57900,32,32,0,0,0,10000,BR116/BR115,CTS/CTS,可報名,
東北亞,2024/02/14,KIX05CX240214A,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,36000,38800,25,1,0,24,0,15000,CX564/CX565,OSA/OSA,可報名,
東北亞,2024/02/14,CTS05JX2310214P,聯營PAK-日紳,北海道破冰船+三大蟹吃到飽美食溫泉五日-JX231,53900,57900,29,25,0,4,0,10000,JX850/JX851,CTS/CTS,可報名,
東北亞,2024/02/14,SDJ05JX1231214P,聯營PAK-日紳,東北藏王樹冰+會津鐵道三晚溫泉5日JX1231(聯營團體),47900,52900,25,25,0,0,0,10000,BR118/BR117,SDJ/SDJ,可報名,
東北亞,2024/02/14,NGO05JX9490214P,聯營PAK-日紳,星宇名古屋冰之溪谷名花點燈+新穗高纜車樹冰合掌村溫泉五日-JX949(聯營團體),37900,41900,28,28,0,0,0,10000,JX838/JX839,NGO/NGO,可報名,
東北亞,2024/02/15,NRT05CX240215A,東京椿山莊 伊豆溫泉 絕景冬富士 溫泉5日,東京椿山莊 伊豆溫泉 絕景冬富士 溫泉5日,46000,48800,26,1,0,25,0,10000,CX450/CX450,TYO/TYO,可報名,
東北亞,2024/02/15,NRT05ITO240215A,陳阿姨-外丟東京,陳阿姨-外丟東京,0,0,30,0,16,15,11,,/,TYO/TYO,可報名,
東北亞,2024/02/15,NRT6CX60610215P,聯營PAK-日紳,東北藏王樹冰+溫泉美食六日CX6061(聯營團體),37900,41900,32,12,0,20,0,20000,CX450/CX451,NRT/NRT,可報名,
東北亞,2024/02/15,NRT06CX6061215P,聯營PAK-日紳,東北藏王樹冰+溫泉美食六日CX6061(聯營團體),37900,41900,32,28,0,4,0,20000,CX450/CX451,NRT/NRT,可報名,
東北亞,2024/02/15,NRT05BR1965215P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+大谷資料館賞梅五日BR-1965(聯營團體),32900,35900,38,1,0,37,0,10000,BR196/BR195,NRT/NRT,可報名,
東北亞,2024/02/16,PUS05KEA240216A,安妞釜山～冬季滑雪、遊船、濱海列車、汗蒸幕、鋼鐵步道5日KE,安妞釜山～冬季滑雪、遊船、濱海列車、汗蒸幕、鋼鐵步道 5日(KE),23900,25900,20,1,0,19,0,10000,KE2250/KE2250,PUS/PUS,可報名,
東北亞,2024/02/16,PUS05KEB240216A,安妞釜山～樂天世界、遊船、濱海列車、汗蒸幕、鋼鐵步道5日KE,安妞釜山～樂天世界、遊船、濱海列車、汗蒸幕、鋼鐵步道 5日(KE),23900,25900,20,1,0,19,0,10000,KE2250/KE2250,PUS/PUS,可報名,
東北亞,2024/02/16,KIX05JX6820216P,聯營PAK-日紳,冬季京阪神南紀六甲山纜車_雪盆體驗+和牛水酒無限吃到飽五日-JX682(聯營團體),31900,34900,28,12,5,12,5,10000,JX822/JX823,OSA/OSA,可報名,
東北亞,2024/02/17,NRT07CX240217A,日本~東北~冬の章,東北~冬の章藏王樹冰纜車~至極絕景~溫泉百選7日,65800,69800,27,1,0,26,0,15000,CX450/CX451,NRT/NRT,可報名,
東北亞,2024/02/17,PUS05KEA240217A,安妞釜山～冬季滑雪、遊船、濱海列車、汗蒸幕、鋼鐵步道5日KE,安妞釜山～冬季滑雪、遊船、濱海列車、汗蒸幕、鋼鐵步道 5日(KE),23900,25900,20,1,0,19,0,10000,KE2250/KE2250,PUS/PUS,可報名,
東北亞,2024/02/17,PUS05KEB240217A,安妞釜山～樂天世界、遊船、濱海列車、汗蒸幕、鋼鐵步道5日KE,安妞釜山～樂天世界、遊船、濱海列車、汗蒸幕、鋼鐵步道 5日(KE),23900,25900,20,1,0,19,0,10000,KE2250/KE2250,PUS/PUS,可報名,
東北亞,2024/02/17,NRT05CX240217A,東京椿山莊 伊豆溫泉 絕景冬富士 溫泉5日,東京椿山莊 伊豆溫泉 絕景冬富士 溫泉5日,46000,48800,26,1,0,25,0,10000,CX450/CX450,TYO/TYO,可報名,
東北亞,2024/02/17,KIX05JX6820217P,聯營PAK-日紳,冬季京阪神南紀六甲山纜車_雪盆體驗+和牛水酒無限吃到飽五日-JX682(聯營團體),31900,34900,28,1,0,27,0,10000,JX822/JX823,OSA/OSA,可報名,
東北亞,2024/02/17,NRT05BR1965217P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+大谷資料館賞梅五日BR-1965(聯營團體),32900,35900,38,1,0,37,0,10000,BR196/BR195,NRT/NRT,可報名,
東北亞,2024/02/17,NRT06JX8500217P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+飯豐戲雪樂園+賞梅六日JX8500(聯營團體),40900,44900,40,1,0,39,0,10000,JX804/JX805,NRT/NRT,可報名,
東北亞,2024/02/18,CTS05JX2310218P,聯營PAK-日紳,北海道破冰船+三大蟹吃到飽美食溫泉五日-JX231,45900,49900,25,23,0,2,0,10000,JX850/JX851,CTS/CTS,可報名,
東北亞,2024/02/18,NRT05JX1203218P,聯營PAK-日紳,東北藏王樹冰+溫泉美食五日JX1203(聯營團體),35900,38900,25,1,0,24,0,10000,JX800/JX801,NRT/NRT,可報名,
東北亞,2024/02/18,NRT05BR1965218P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+大谷資料館賞梅五日BR-1965(聯營團體),32900,35900,38,1,0,37,0,10000,BR196/BR195,NRT/NRT,可報名,
東北亞,2024/02/18,NRT06JX8500218P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+飯豐戲雪樂園+賞梅六日JX8500(聯營團體),40900,44900,40,1,0,39,0,10000,JX804/JX805,NRT/NRT,可報名,
東北亞,2024/02/18,NGO05JX9490218P,聯營PAK-日紳,星宇名古屋冰之溪谷名花點燈+新穗高纜車樹冰合掌村溫泉五日-JX949(聯營團體),31900,34900,26,3,0,23,0,10000,JX838/JX839,NGO/NGO,可報名,
東北亞,2024/02/19,FUK05JX5990219P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX599,33900,36900,26,26,0,0,0,10000,JX840/JX841,FUK/FUK,可報名,
東北亞,2024/02/19,FUK05JX8930219P,聯營PAK-日紳,九州熊夯電車遊船門司秋芳洞+三大蟹吃到飽五日-JX893(熊熊)(聯營團體),30900,33900,24,9,0,15,0,10000,JX846/JX847,KMJ/KMJ,可報名,
東北亞,2024/02/19,NGO05BR6650219P,聯營PAK-日紳,小松進出-名古屋冰之溪谷名花點燈+新穗高纜車樹冰合掌村溫泉五日-BR665(聯營團體),30900,33900,32,5,0,27,0,10000,BR158/BR157,NGO/NGO,可報名,
東北亞,2024/02/19,KIX05JX6820219P,聯營PAK-日紳,冬季京阪神南紀六甲山纜車_雪盆體驗+和牛水酒無限吃到飽五日-JX282(聯營團體),30900,33900,28,1,4,23,4,10000,JX820/JX821,OSA/OSA,可報名,
東北亞,2024/02/19,NRT05BR1965219P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+大谷資料館賞梅五日BR-1965(聯營團體),32900,35900,38,1,0,37,0,10000,BR196/BR195,NRT/NRT,可報名,
東北亞,2024/02/19,NRT06JX8500219P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+飯豐戲雪樂園+賞梅六日JX8500(聯營團體),40900,44900,40,1,0,39,0,10000,JX804/JX805,NRT/NRT,可報名,
東北亞,2024/02/20,PUS05KEA240220A,安妞釜山～冬季滑雪、遊船、濱海列車、汗蒸幕、鋼鐵步道5日KE,安妞釜山～冬季滑雪、遊船、濱海列車、汗蒸幕、鋼鐵步道 5日(KE),23900,25900,20,1,0,19,0,10000,KE2250/KE2250,PUS/PUS,可報名,
東北亞,2024/02/20,PUS05KEB240220A,安妞釜山～樂天世界、遊船、濱海列車、汗蒸幕、鋼鐵步道5日KE,安妞釜山～樂天世界、遊船、濱海列車、汗蒸幕、鋼鐵步道 5日(KE),23900,25900,20,1,0,19,0,10000,KE2250/KE2250,PUS/PUS,可報名,
東北亞,2024/02/20,KIX05CX240220A,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,36000,38800,25,1,0,24,0,15000,CX564/CX565,OSA/OSA,可報名,
東北亞,2024/02/20,FUK05JX5990220P,聯營PAK-日紳,(龍年吉祥)九州豪斯登堡玩雪+三大蟹吃到飽溫泉五日-JX599,33900,36900,26,9,0,17,0,10000,JX840/JX841,FUK/FUK,可報名,
東北亞,2024/02/20,NRT05BR1965220P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+大谷資料館賞梅五日BR-1965(聯營團體),32900,35900,38,1,0,37,0,10000,BR196/BR195,NRT/NRT,可報名,
東北亞,2024/02/20,NRT06JX8500220P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+飯豐戲雪樂園+賞梅六日JX8500(聯營團體),40900,44900,40,1,0,39,0,10000,JX804/JX805,NRT/NRT,可報名,
東北亞,2024/02/21,KIX05CX240221A,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,雪妝京都 世界文化遺產巡遊－美山茅葺之里5日,36000,38800,25,1,0,24,0,15000,CX564/CX565,OSA/OSA,可報名,
東北亞,2024/02/21,HKD05JX3987221P,聯營PAK-日紳,北海道星光百萬夜景北斗星號玩雪+三大蟹吃到飽五日-JX3987(聯營團體),41900,45900,32,10,0,22,0,10000,/,HKD/HKD,可報名,
東北亞,2024/02/21,CTS05JX2310221P,聯營PAK-日紳,北海道破冰船+三大蟹吃到飽美食溫泉五日-JX231,47900,51900,26,26,0,0,0,10000,JX850/JX851,CTS/CTS,可報名,
東北亞,2024/02/21,NRT05JX1203221P,聯營PAK-日紳,東北藏王樹冰+溫泉美食五日JX1203(聯營團體),35900,38900,25,1,0,24,0,10000,JX800/JX801,NRT/NRT,可報名,
東北亞,2024/02/21,NRT05BR1965221P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+大谷資料館賞梅五日BR-1965(聯營團體),32900,35900,38,1,0,37,0,10000,BR196/BR195,NRT/NRT,可報名,
東北亞,2024/02/21,NRT06JX8500221P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+飯豐戲雪樂園+賞梅六日JX8500(聯營團體),40900,44900,40,1,0,39,0,10000,JX804/JX805,NRT/NRT,可報名,
東北亞,2024/02/21,NGO05JX9490221P,聯營PAK-日紳,星宇名古屋冰之溪谷名花點燈+新穗高纜車樹冰合掌村溫泉五日-JX949(聯營團體),31900,34900,26,10,0,16,0,10000,JX838/JX839,NGO/NGO,可報名,
東北亞,2024/02/22,NRT05CX240222A,東京椿山莊 伊豆溫泉 絕景冬富士 溫泉5日,東京椿山莊 伊豆溫泉 絕景冬富士 溫泉5日,46000,48800,26,1,0,25,0,10000,CX450/CX450,TYO/TYO,可報名,
東北亞,2024/02/22,NRT05BR1965222P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+大谷資料館賞梅五日BR-1965(聯營團體),32900,35900,38,1,0,37,0,10000,BR196/BR195,NRT/NRT,可報名,
東北亞,2024/02/22,NRT06JX8500222P,聯營PAK-日紳,東北藏王樹冰+銀山溫泉+飯豐戲雪樂園+賞梅六日JX8500(聯營團體),40900,44900,40,1,0,39,0,10000,JX804/JX805,NRT/NRT,可報名,
東北亞,2024/02/23,CJJ05RFA240223A,可依趣韓國～忠清道五日(RF),可依趣韓國～忠清道五日 天空鐵路單車.論山陽光片廠.忠州湖遊船.青南台.韓國傳統汗蒸幕5天(RF),32900,34900,20,1,0,19,0,10000,RF512/RF511,CJJ/CJJ,可報名,
東北亞,2024/02/23,CJJ05RFB240223A,可依趣韓國～清州首爾五日 中央公園.青南臺(RF),可依趣韓國～清州首爾五日 中央公園.青南臺.韓國傳統汗蒸幕體驗.韓服體驗(RF),25900,27900,20,1,0,19,0,10000,RF512/RF511,CJJ/CJJ,可報名,
東北亞,2024/02/23,CJJ05RFC240223A,可依趣韓國～清州首爾五日(RF)臨津閣.葡萄酒DIY.汗蒸幕,可依趣韓國～清州首爾五日 神秘38線~臨津閣.葡萄酒DIY.韓國傳統汗蒸幕.愛來魔相4D藝術館(RF),22900,24900,20,1,0,19,0,10000,RF512/RF511,CJJ/CJJ,可報名,
東北亞,2024/02/23,PUS05KEA240223A,安妞釜山～冬季滑雪、遊船、濱海列車、汗蒸幕、鋼鐵步道5日KE,安妞釜山～冬季滑雪、遊船、濱海列車、汗蒸幕、鋼鐵步道 5日(KE),23900,25900,20,1,0,19,0,10000,KE2250/KE2250,PUS/PUS,可報名,
